Task ID,Section,Description,Owner,Dependencies,Pre-requisites,Definition of Done,Status,KPIs,Target Sprint,Artifacts To Track,Validation Method,Estimate (O/M/P),Planned Start,Planned Finish,Percent Complete,Dependency Types,Cadence
PG-134,Core CRM,Account List & Detail Pages - Hierarchy view contacts opportunities revenue charts,Frontend Dev (STOA-Domain),IFC-185,IMPLEMENTS:FLOW-046;FILE:docs/planning/prd-account-management.md;FILE:docs/architecture/adr/ADR-026-account-hierarchy.md;FILE:apps/api/src/modules/account/account.router.ts;FILE:docs/company/brand/visual-identity.md;FILE:docs/company/brand/style-guide.md;FILE:docs/design/UI_DEVELOPMENT_PROMPT.md;DESIGN:docs/design/mockups/account-list.png,"Response <500ms, Lighthouse >=90; AccountList, AccountCard, AccountDetail, AccountHierarchy, RevenueChart, ContactsList, OpportunitiesList components; verified by: pnpm test",Completed,List loads <500ms; hierarchy tree works; revenue chart accurate; Lighthouse >=90,5,ARTIFACT:apps/web/src/app/accounts/(list)/page.tsx;ARTIFACT:apps/web/src/app/accounts/(list)/layout.tsx;ARTIFACT:apps/web/src/app/accounts/[id]/page.tsx;ARTIFACT:apps/web/src/components/accounts/AccountCard.tsx;ARTIFACT:apps/web/src/components/accounts/AccountDetail.tsx;ARTIFACT:apps/web/src/components/accounts/AccountHierarchy.tsx;ARTIFACT:apps/web/src/components/accounts/RevenueChart.tsx;ARTIFACT:apps/web/src/components/accounts/AccountContactsList.tsx;ARTIFACT:apps/web/src/components/accounts/AccountOpportunitiesList.tsx;EVIDENCE:.specify/sprints/sprint-5/attestations/PG-134/attestation.json,VALIDATE:pnpm test;GATE:lighthouse-gte-90,180/360/720,2026-02-22,2026-03-03,100,IFC-185:FS,
PG-135,Core CRM,Deal Pipeline Page - Kanban board drag-drop stages value totals filtering,Frontend Dev (STOA-Domain),IFC-186,FILE:apps/api/src/modules/opportunity/opportunity.router.ts;FILE:docs/company/brand/visual-identity.md;FILE:docs/company/brand/style-guide.md;FILE:docs/design/UI_DEVELOPMENT_PROMPT.md;DESIGN:docs/design/mockups/deal-pipeline.png,"Response <500ms, Lighthouse >=90; PipelineBoard, StageColumn, DealCard, DealFilters, ValueSummary, DealQuickView components; drag-drop stage changes; verified by: pnpm test",Completed,Pipeline loads <500ms; drag-drop works; value totals accurate; Lighthouse >=90,6,ARTIFACT:apps/web/src/app/deals/(list)/page.tsx;ARTIFACT:apps/web/src/components/deals/PipelineBoard.tsx;ARTIFACT:apps/web/src/components/deals/StageColumn.tsx;ARTIFACT:apps/web/src/components/deals/DealCard.tsx;ARTIFACT:apps/web/src/components/deals/DealFilters.tsx;ARTIFACT:apps/web/src/components/deals/ValueSummary.tsx;EVIDENCE:.specify/sprints/sprint-6/attestations/PG-135/attestation.json,VALIDATE:pnpm test;GATE:lighthouse-gte-90,180/360/720,2026-02-09,2026-02-15,100,IFC-186:FS,
PG-136,Core CRM,Task Management Page - List calendar view assignments reminders entity linking,Frontend Dev (STOA-Domain),IFC-187,FILE:apps/api/src/modules/task/task.router.ts;FILE:docs/company/brand/visual-identity.md;FILE:docs/company/brand/style-guide.md;FILE:docs/design/UI_DEVELOPMENT_PROMPT.md;DESIGN:docs/design/mockups/task-list.png,"Response <500ms, Lighthouse >=90; TaskList, TaskCard, TaskCalendar, TaskDetail, TaskForm, ReminderConfig components; calendar and list views; verified by: pnpm test",Completed,List/calendar loads <500ms; reminders work; entity links navigable; Lighthouse >=90,6,ARTIFACT:apps/web/src/app/tasks/(list)/page.tsx;ARTIFACT:apps/web/src/app/tasks/(list)/layout.tsx;ARTIFACT:apps/web/src/app/tasks/[id]/page.tsx;ARTIFACT:apps/web/src/components/tasks/TaskList.tsx;ARTIFACT:apps/web/src/components/tasks/TaskCard.tsx;ARTIFACT:apps/web/src/components/tasks/TaskCalendar.tsx;ARTIFACT:apps/web/src/components/tasks/TaskForm.tsx;ARTIFACT:apps/web/src/components/tasks/TaskDetail.tsx;ARTIFACT:apps/web/src/components/tasks/ReminderConfig.tsx;ARTIFACT:apps/web/src/components/sidebar/configs/tasks.ts;EVIDENCE:.specify/sprints/sprint-6/attestations/PG-136/context_ack.json,VALIDATE:pnpm test;GATE:lighthouse-gte-90,180/360/720,2026-02-09,2026-03-10,100,IFC-187:FS,
PG-137,Core CRM,Ticket Management Page - List detail SLA indicators escalation customer portal view,Frontend Dev (STOA-Domain),IFC-189,FILE:apps/api/src/modules/ticket/ticket.router.ts;FILE:docs/company/brand/visual-identity.md;FILE:docs/company/brand/style-guide.md;FILE:docs/design/UI_DEVELOPMENT_PROMPT.md;DESIGN:docs/design/mockups/ticket-list.png,"Response <500ms, Lighthouse >=90; TicketList, TicketCard, TicketDetail, SLAIndicator, EscalationAlert, TicketForm, CustomerPortalView components; verified by: pnpm test",Completed,List loads <500ms; SLA indicators accurate; escalation alerts visible; Lighthouse >=90,6,ARTIFACT:apps/web/src/app/tickets/(list)/page.tsx;ARTIFACT:apps/web/src/app/tickets/[id]/page.tsx;ARTIFACT:apps/web/src/components/tickets/TicketList.tsx;ARTIFACT:apps/web/src/components/tickets/TicketCard.tsx;ARTIFACT:apps/web/src/components/tickets/TicketDetail.tsx;ARTIFACT:apps/web/src/components/tickets/SLAIndicator.tsx;EVIDENCE:.specify/sprints/sprint-6/attestations/PG-137/context_ack.json,VALIDATE:pnpm test;GATE:lighthouse-gte-90,180/360/720,2026-02-09,2026-02-11,100,IFC-189:FS,
PG-138,Legal,Case List & Detail Pages - Party management deadline tracking document links timeline,Frontend Dev (STOA-Domain),IFC-136,FILE:apps/api/src/modules/legal/cases.router.ts;FILE:docs/company/brand/visual-identity.md;FILE:docs/company/brand/style-guide.md;FILE:docs/design/UI_DEVELOPMENT_PROMPT.md;DESIGN:docs/design/mockups/case-list.png,"Response <500ms, Lighthouse >=90; CaseList, CaseCard, CaseDetail, PartyManager, DeadlineTracker, DocumentLinks, CaseTimeline components; verified by: pnpm test",Completed,List loads <500ms; parties editable; deadlines accurate; documents linked; Lighthouse >=90,7,ARTIFACT:apps/web/src/app/cases/(list)/page.tsx;ARTIFACT:apps/web/src/app/cases/[id]/page.tsx;ARTIFACT:apps/web/src/components/cases/CaseList.tsx;ARTIFACT:apps/web/src/components/cases/CaseDetail.tsx;ARTIFACT:apps/web/src/components/cases/PartyManager.tsx;ARTIFACT:apps/web/src/components/cases/DeadlineTracker.tsx;EVIDENCE:.specify/sprints/sprint-7/attestations/PG-138/context_ack.json,VALIDATE:pnpm test;GATE:lighthouse-gte-90,180/360/720,2026-03-15,2026-02-15,100,IFC-136:FS,
PG-139,Legal,Appointment Scheduling Page - Calendar view conflict detection case linking reminders,Frontend Dev (STOA-Domain),IFC-137,FILE:apps/api/src/modules/legal/appointments.router.ts;FILE:docs/company/brand/visual-identity.md;FILE:docs/company/brand/style-guide.md;FILE:docs/design/UI_DEVELOPMENT_PROMPT.md;DESIGN:docs/design/mockups/appointment-calendar.png,"Response <500ms, Lighthouse >=90; AppointmentCalendar, AppointmentForm, ConflictWarning, CaseLinkSelector, ReminderConfig, RecurrenceEditor components; verified by: pnpm test",Completed,Calendar loads <500ms; conflicts highlighted; case links work; reminders configurable; Lighthouse >=90,7,ARTIFACT:apps/web/src/app/calendar/(list)/page.tsx;ARTIFACT:apps/web/src/app/appointments/[id]/page.tsx;ARTIFACT:apps/web/src/components/appointments/AppointmentCalendar.tsx;ARTIFACT:apps/web/src/components/appointments/AppointmentForm.tsx;ARTIFACT:apps/web/src/components/appointments/ConflictWarning.tsx;ARTIFACT:apps/web/src/components/appointments/RecurrenceEditor.tsx;EVIDENCE:.specify/sprints/sprint-7/attestations/PG-139/context_ack.json,VALIDATE:pnpm test;GATE:lighthouse-gte-90,180/360/720,2026-03-15,2026-03-25,100,IFC-137:FS,
PG-140,Legal,Document Manager Page - Upload viewer version history ACL management search,Frontend Dev (STOA-Domain),"IFC-152,IFC-153",FILE:apps/api/src/modules/legal/documents.router.ts;FILE:docs/company/brand/visual-identity.md;FILE:docs/company/brand/style-guide.md;FILE:docs/design/UI_DEVELOPMENT_PROMPT.md;DESIGN:docs/design/mockups/document-manager.png,"Response <500ms, Lighthouse >=90; DocumentList, DocumentUpload, DocumentViewer, VersionHistory, ACLManager, DocumentSearch components; verified by: pnpm test",Completed,List loads <500ms; upload works; viewer renders PDFs; versions navigable; search fast; Lighthouse >=90,13,ARTIFACT:apps/web/src/app/documents/(list)/page.tsx;ARTIFACT:apps/web/src/app/documents/[id]/page.tsx;ARTIFACT:apps/web/src/components/documents/DocumentList.tsx;ARTIFACT:apps/web/src/components/documents/DocumentUpload.tsx;ARTIFACT:apps/web/src/components/documents/DocumentViewer.tsx;ARTIFACT:apps/web/src/components/documents/VersionHistory.tsx;EVIDENCE:.specify/sprints/sprint-13/attestations/PG-140/context_ack.json,VALIDATE:pnpm test;GATE:lighthouse-gte-90,180/360/720,2026-02-19,2026-02-19,100,"IFC-152:FS,IFC-153:FS",
PG-141,Communications,Email Compose & History Page - Thread view compose attachments templates,Frontend Dev (STOA-Domain),IFC-144,FILE:apps/api/src/modules/email/inbound.router.ts;FILE:docs/company/brand/visual-identity.md;FILE:docs/company/brand/style-guide.md;FILE:docs/design/UI_DEVELOPMENT_PROMPT.md;DESIGN:docs/design/mockups/email-compose.png,"Response <500ms, Lighthouse >=90; EmailList, EmailThread, EmailCompose, AttachmentManager, TemplateSelector, RecipientPicker components; verified by: pnpm test",Completed,List loads <500ms; compose works; attachments upload; templates apply; Lighthouse >=90,11,ARTIFACT:apps/web/src/app/email/page.tsx;ARTIFACT:apps/web/src/app/email/[id]/page.tsx;ARTIFACT:apps/web/src/components/email/EmailList.tsx;ARTIFACT:apps/web/src/components/email/EmailThread.tsx;ARTIFACT:apps/web/src/components/email/EmailCompose.tsx;ARTIFACT:apps/web/src/components/email/AttachmentManager.tsx;EVIDENCE:.specify/sprints/sprint-11/attestations/PG-141/context_ack.json,VALIDATE:pnpm test;GATE:lighthouse-gte-90,180/360/720,2026-04-01,2026-04-12,100,IFC-144:FS,
PG-142,AI Intelligence,Sentiment Analysis Dashboard at /agent-approvals/sentiment - Timeline badges trend visualization email sentiment preview,Frontend Dev (STOA-Intelligence),"IFC-039,IFC-181",FILE:apps/ai-worker/src/chains/sentiment.chain.ts;FILE:apps/web/src/components/sidebar/configs/agent-approvals.ts;FILE:docs/design/UI_DEVELOPMENT_PROMPT.md,Page renders at /agent-approvals/sentiment; SentimentDashboard with timeline badges trend charts emotion indicators urgency labels topic tags; reuses SearchFilterBar; Lighthouse >=90; verified by: pnpm test,Completed,Page loads <500ms; badges render correctly; trends accurate; emotion detection visible; Lighthouse >=90; test coverage >=90%,7,ARTIFACT:apps/web/src/app/agent-approvals/sentiment/page.tsx;ARTIFACT:apps/web/src/components/ai-intelligence/SentimentDashboard.tsx;ARTIFACT:apps/web/src/components/ai-intelligence/SentimentTrend.tsx;ARTIFACT:apps/web/src/components/ai-intelligence/__tests__/SentimentDashboard.test.tsx;EVIDENCE:.specify/sprints/sprint-7/attestations/PG-142/context_ack.json,VALIDATE:pnpm test;GATE:lighthouse-gte-90,120/240/480,,,100,"IFC-039:FS,IFC-181:FS",
PG-143,AI Intelligence,Churn Risk Dashboard at /agent-approvals/churn-risk - Health scores risk indicators intervention triggers trend charts,Frontend Dev (STOA-Intelligence),"IFC-095,IFC-181",FILE:apps/ai-worker/src/chains/churn-risk.chain.ts;FILE:apps/web/src/components/sidebar/configs/agent-approvals.ts;FILE:docs/design/UI_DEVELOPMENT_PROMPT.md;DESIGN:docs/design/mockups/churn-dashboard.png,Page renders at /agent-approvals/churn-risk; ChurnDashboard with HealthScoreGauge RiskIndicators InterventionAlerts ChurnTrendChart AtRiskCustomerList; Lighthouse >=90; verified by: pnpm test,Completed,Dashboard loads <500ms; health scores accurate; interventions actionable; trends visible; Lighthouse >=90; test coverage >=90%,7,ARTIFACT:apps/web/src/app/agent-approvals/churn-risk/page.tsx;ARTIFACT:apps/web/src/components/ai-intelligence/ChurnDashboard.tsx;ARTIFACT:apps/web/src/components/ai-intelligence/HealthScoreGauge.tsx;ARTIFACT:apps/web/src/components/ai-intelligence/RiskIndicators.tsx;ARTIFACT:apps/web/src/components/ai-intelligence/ChurnTrendChart.tsx;ARTIFACT:apps/web/src/components/ai-intelligence/__tests__/ChurnDashboard.test.tsx;EVIDENCE:.specify/sprints/sprint-7/attestations/PG-143/context_ack.json,VALIDATE:pnpm test;GATE:lighthouse-gte-90,180/360/720,,,100,"IFC-095:FS,IFC-181:FS",
PG-144,AI Intelligence,AI Search (RAG) Page at /agent-approvals/ai-search - Universal search bar AI-powered results citations source highlighting,Frontend Dev (STOA-Intelligence),"IFC-156,IFC-155,IFC-181",FILE:apps/ai-worker/src/chains/rag-context.chain.ts;FILE:apps/ai-worker/src/services/retrieval-service.ts;FILE:apps/web/src/components/sidebar/configs/agent-approvals.ts;FILE:docs/design/UI_DEVELOPMENT_PROMPT.md,Page renders at /agent-approvals/ai-search; GlobalSearchBar with AI-powered results CitationDisplay SourceHighlight SearchFilters RelevanceScore; response <1s; Lighthouse >=90; verified by: pnpm test,Completed,Search <1s; AI results accurate; citations linked; sources highlighted; Lighthouse >=90; test coverage >=90%,7,ARTIFACT:apps/web/src/app/agent-approvals/ai-search/page.tsx;ARTIFACT:apps/web/src/components/ai-intelligence/AISearchPage.tsx;ARTIFACT:apps/web/src/components/ai-intelligence/CitationDisplay.tsx;ARTIFACT:apps/web/src/components/ai-intelligence/SourceHighlight.tsx;ARTIFACT:apps/web/src/components/ai-intelligence/__tests__/AISearchPage.test.tsx;EVIDENCE:.specify/sprints/sprint-7/attestations/PG-144/context_ack.json,VALIDATE:pnpm test;GATE:lighthouse-gte-90,180/360/720,2026-02-16,2026-02-16,100,"IFC-156:FS,IFC-155:FS,IFC-181:FS",
PG-145,AI Intelligence,Next Best Action Dashboard - NBA recommendations deal insights action cards success metrics Cross-entity scope: refine NextBestAction impact scoring from coarse 3-tier (HIGH/MEDIUM/LOW) to multi-factor model incorporating engagement score sentiment trend and activity recency. Apply refined scoring to NextBestActionCard on Lead and Contact detail pages.,Frontend Dev (STOA-Intelligence),IFC-095,FILE:apps/api/src/modules/intelligence/intelligence.router.ts;FILE:docs/company/brand/visual-identity.md;FILE:docs/company/brand/style-guide.md;FILE:docs/design/UI_DEVELOPMENT_PROMPT.md,"Response <500ms, Lighthouse >=90; NBADashboard, RecommendationCard, ActionPriority, SuccessMetrics, DealInsights, NBATimeline components; verified by: pnpm test; Impact scoring uses multi-factor model; entity detail page NextBestActionCards updated with refined scoring",Backlog,Dashboard loads <500ms; recommendations actionable; deal insights accurate; success metrics tracked; Lighthouse >=90,26,ARTIFACT:apps/web/src/app/analytics/nba/page.tsx;ARTIFACT:apps/web/src/components/nba/NBADashboard.tsx;ARTIFACT:apps/web/src/components/nba/RecommendationCard.tsx;ARTIFACT:apps/web/src/components/nba/ActionPriority.tsx;ARTIFACT:apps/web/src/components/nba/SuccessMetrics.tsx;ARTIFACT:apps/web/src/components/nba/DealInsights.tsx;EVIDENCE:.specify/sprints/sprint-26/attestations/PG-145/context_ack.json,VALIDATE:pnpm test;GATE:lighthouse-gte-90,180/360/720,2026-12-15,2026-12-26,0,IFC-095:FS,
PG-146,AI Intelligence,Drift Detection Dashboard at /agent-approvals/drift - Model performance drift alerts cost tracking error rates,Frontend Dev (STOA-Intelligence),"IFC-117,IFC-197",FILE:apps/ai-worker/src/monitoring/drift-detector.ts;FILE:apps/ai-worker/src/monitoring/index.ts;FILE:apps/web/src/components/sidebar/configs/agent-approvals.ts;FILE:docs/design/UI_DEVELOPMENT_PROMPT.md,Page renders at /agent-approvals/drift; DriftDashboard with ModelPerformanceChart DriftAlerts CostTracker ErrorRateGauge; real-time drift status; Lighthouse >=90; verified by: pnpm test,Completed,Dashboard loads <500ms; drift alerts working; cost tracking accurate; error rates visible; Lighthouse >=90; test coverage >=90%,8,ARTIFACT:apps/web/src/app/agent-approvals/drift/page.tsx;ARTIFACT:apps/web/src/components/ai-monitoring/DriftDashboard.tsx;ARTIFACT:apps/web/src/components/ai-monitoring/DriftAlerts.tsx;ARTIFACT:apps/web/src/components/ai-monitoring/ModelPerformanceChart.tsx;ARTIFACT:apps/web/src/components/ai-monitoring/__tests__/DriftDashboard.test.tsx;EVIDENCE:.specify/sprints/sprint-8/attestations/PG-146/context_ack.json,VALIDATE:pnpm test;GATE:lighthouse-gte-90,180/360/720,2026-02-16,2026-02-18,100,"IFC-117:FS,IFC-197:FS",
PG-147,Platform,Workflow List & Status UI - Active workflows execution status step visualization logs,Frontend Dev (STOA-Automation),"IFC-028,IFC-141",FILE:apps/api/src/modules/workflow/workflow.router.ts;FILE:docs/company/brand/visual-identity.md;FILE:docs/company/brand/style-guide.md;FILE:docs/design/UI_DEVELOPMENT_PROMPT.md,"Response <500ms, Lighthouse >=90; WorkflowList, WorkflowDetail, StepVisualization, ExecutionLogs, StatusBadges, WorkflowTriggers components; verified by: pnpm test",Backlog,List loads <500ms; steps visualized; execution logs visible; status updates real-time; Lighthouse >=90,28,ARTIFACT:apps/web/src/app/workflows/page.tsx;ARTIFACT:apps/web/src/app/workflows/[id]/page.tsx;ARTIFACT:apps/web/src/components/workflows/WorkflowList.tsx;ARTIFACT:apps/web/src/components/workflows/WorkflowDetail.tsx;ARTIFACT:apps/web/src/components/workflows/StepVisualization.tsx;ARTIFACT:apps/web/src/components/workflows/ExecutionLogs.tsx;EVIDENCE:.specify/sprints/sprint-28/attestations/PG-147/context_ack.json,VALIDATE:pnpm test;GATE:lighthouse-gte-90,180/360/720,2027-01-15,2027-01-26,0,"IFC-028:FS,IFC-141:FS",
IFC-191,Platform,User Timezone Support - Add timezone field to User model with preference UI and timezone-aware greeting,Backend Dev (STOA-Domain),IFC-182,FILE:packages/db/prisma/schema.prisma;FILE:apps/api/src/modules/home/home.router.ts;FILE:apps/web/src/app/settings/account/page.tsx,User.timezone field added to Prisma schema; migration created; home.getWelcomeSummary greeting uses user timezone via Intl.DateTimeFormat; TimezoneSelector on /settings/account with tRPC persistence; fallback chain: user timezone → UTC; 74 tests passing; user router 100% coverage,Completed,Greeting correct for all timezones; migration reversible; settings UI works; test coverage >=90%,15,ARTIFACT:packages/db/prisma/migrations/*_add_user_timezone/migration.sql;ARTIFACT:apps/web/src/components/settings/TimezoneSelector.tsx;EVIDENCE:.specify/sprints/sprint-15/attestations/IFC-191/context_ack.json;SPEC:.specify/sprints/sprint-15/specifications/IFC-191-spec.md;PLAN:.specify/sprints/sprint-15/planning/IFC-191-plan.md,VALIDATE:pnpm test;GATE:coverage-gte-90,60/120/240,2026-02-25,2026-02-25,100,IFC-182:FS,
IFC-192,Core CRM,Contact Activity Tracking - Add lastContactedAt field to Contact model with auto-update on interactions,Backend Dev (STOA-Domain),"IFC-182,IFC-184",FILE:packages/db/prisma/schema.prisma;FILE:packages/domain/src/crm/contact/Contact.ts;FILE:apps/api/src/modules/contact/contact.router.ts,Contact.lastContactedAt field added to Prisma schema; migration applied; field auto-updated on call/email/meeting events via domain event handler; home.getAIInsights generates stale contact warnings (30+ days no contact with open opportunities); verified by: pnpm test,Completed,lastContactedAt updates on interactions; stale contact insight works; migration reversible; test coverage >=90%,15,ARTIFACT:packages/db/prisma/migrations/*_add_contact_last_contacted/migration.sql;ARTIFACT:packages/application/src/services/ContactService.ts;EVIDENCE:.specify/sprints/sprint-15/attestations/IFC-192/context_ack.json;SPEC:.specify/sprints/sprint-15/specifications/IFC-192-spec.md;PLAN:.specify/sprints/sprint-15/planning/IFC-192-plan.md,VALIDATE:pnpm test;GATE:coverage-gte-90,90/180/360,2026-02-27,2026-02-27,100,"IFC-182:FS,IFC-184:FS",
IFC-193,Infrastructure,Activity Feed Type Registry - Enum-based mapping from AuditLogEntry.eventType to ActivityFeedType with metadata,Backend Dev (STOA-Domain),IFC-182,FILE:apps/api/src/modules/home/home.router.ts;FILE:packages/domain/src/crm/activity/ActivityTypeRegistry.ts;FILE:packages/validators/src/home.ts,ACTIVITY_TYPE_REGISTRY constant maps all AuditLogEntry.eventType values to ActivityFeedType with icon/label/color metadata; router uses registry instead of string includes(); new event types require only registry entry; verified by: pnpm test,Completed,All event types mapped; registry extensible; no string matching in router; test coverage >=90%,16,ARTIFACT:packages/domain/src/crm/activity/ActivityTypeRegistry.ts;ARTIFACT:packages/domain/src/crm/activity/__tests__/ActivityTypeRegistry.test.ts;EVIDENCE:.specify/sprints/sprint-16/attestations/IFC-193/context_ack.json;EVIDENCE:.specify/sprints/sprint-16/attestations/IFC-193/attestation.json;SPEC:.specify/sprints/sprint-16/specifications/IFC-193-spec.md;PLAN:.specify/sprints/sprint-16/planning/IFC-193-plan.md,VALIDATE:pnpm test;GATE:coverage-gte-90,60/120/240,2026-03-08,2026-03-08,100,IFC-182:FS,
IFC-194,Architecture,Router Middleware Standardization - Migrate all routers from manual getTenantId to tenantProcedure,Backend Dev (STOA-Foundation),"IFC-182,IFC-003",FILE:apps/api/src/trpc.ts;FILE:apps/api/src/router.ts;FILE:apps/api/src/modules/home/home.router.ts,All tenant-scoped routers use tenantProcedure from trpc.ts; manual getTenantId/getUserId helpers removed; consistent ctx.tenantId access pattern across all routers; architecture test enforces tenantProcedure usage; verified by: pnpm test,Completed,All routers use tenantProcedure; no manual tenant extraction; architecture test passing; zero functional regressions,16,ARTIFACT:tests/architecture/tenant-procedure-enforcement.test.ts;EVIDENCE:.specify/sprints/sprint-16/attestations/IFC-194/context_ack.json;SPEC:.specify/sprints/sprint-16/specifications/IFC-194-spec.md;PLAN:.specify/sprints/sprint-16/planning/IFC-194-plan.md,VALIDATE:pnpm test;GATE:architecture-test-pass,90/180/360,2026-03-10,2026-03-10,100,"IFC-182:FS,IFC-003:FS",
IFC-195,Core CRM,Customizable Daily Goals - Multi-type goal support (revenue calls meetings tasks custom) with user preferences,Backend Dev (STOA-Domain),IFC-182,FILE:apps/api/src/modules/home/home.router.ts;FILE:packages/validators/src/home.ts;FILE:apps/web/src/components/home/AuthenticatedHomePage.tsx,home.getDailyGoal calculates progress for all 5 goal types (revenue/calls/meetings/tasks/custom); home.updateDailyGoal mutation saves goal preferences; user can select goal type and target from settings modal; default remains $5000 revenue; verified by: pnpm test,Completed,All 5 goal types calculate correctly; preferences persist; settings modal works; test coverage >=90%,15,ARTIFACT:apps/api/src/modules/home/home.router.ts;ARTIFACT:apps/web/src/components/home/GoalSettingsModal.tsx;ARTIFACT:packages/validators/src/home.ts;EVIDENCE:.specify/sprints/sprint-15/attestations/IFC-195/attestation.json;EVIDENCE:.specify/sprints/sprint-15/attestations/IFC-195/context_ack.json,VALIDATE:pnpm test;GATE:coverage-gte-90,90/180/360,2026-02-27,2026-02-28,100,IFC-182:FS,
IFC-196,Performance,Home Page Response Caching - Redis caching for getWelcomeSummary with event-driven invalidation,Backend Dev (STOA-Foundation),"IFC-182,IFC-075",FILE:apps/api/src/modules/home/home.router.ts;FILE:packages/adapters/src/cache/RedisCacheAdapter.ts,getWelcomeSummary cached in Redis with 5-minute TTL; cache key: tenant:userId:home:summary; invalidated on lead/opportunity/task mutations via domain events; graceful fallback to direct queries when Redis unavailable; verified by: pnpm test,Completed,Cache hit rate >80%; p95 <50ms on cache hit; graceful degradation; invalidation correct; test coverage >=90%,17,ARTIFACT:apps/api/src/modules/home/home.cache.ts;ARTIFACT:apps/api/src/modules/home/__tests__/home.cache.test.ts;EVIDENCE:.specify/sprints/sprint-17/attestations/IFC-196/context_ack.json,VALIDATE:pnpm test;GATE:coverage-gte-90,90/180/360,2026-04-13,2026-04-13,100,"IFC-182:FS,IFC-075:FS",
IFC-197,AI Intelligence,AI Monitoring tRPC Router - Expose drift detection latency metrics hallucination checks ROI tracking and agent status via tRPC endpoints,Backend Dev (STOA-Intelligence),"IFC-117,IFC-125",FILE:apps/ai-worker/src/monitoring/index.ts;FILE:apps/ai-worker/src/monitoring/drift-detector.ts;FILE:apps/ai-worker/src/monitoring/latency-monitor.ts;FILE:apps/ai-worker/src/monitoring/hallucination-checker.ts;FILE:apps/ai-worker/src/monitoring/roi-tracker.ts,tRPC router with endpoints: getDriftMetrics getLatencyMetrics getHallucinationReport getROIMetrics getMonitoringStatus getActiveAgents getAgentLogs; all endpoints tenant-isolated; response <200ms; verified by: pnpm test,Completed,Endpoints respond <200ms; all monitoring data accessible via API; tenant isolation enforced; test coverage >=90%,7,ARTIFACT:apps/api/src/modules/ai-monitoring/ai-monitoring.router.ts;ARTIFACT:apps/api/src/modules/ai-monitoring/__tests__/ai-monitoring.router.test.ts;EVIDENCE:.specify/sprints/sprint-7/attestations/IFC-197/context_ack.json,VALIDATE:pnpm test;GATE:coverage-gte-90,60/120/240,2026-02-09,2026-02-10,100,"IFC-117:FS,IFC-125:FS",
PG-148,AI Intelligence,Lead Scoring Dashboard at /agent-approvals/lead-scoring - Score distributions model accuracy top leads factor breakdown,Frontend Dev (STOA-Intelligence),"IFC-005,IFC-023,IFC-181",FILE:apps/ai-worker/src/chains/scoring.chain.ts;FILE:packages/ui/src/components/score/ConfidenceIndicator.tsx;FILE:apps/web/src/components/sidebar/configs/agent-approvals.ts;FILE:docs/design/UI_DEVELOPMENT_PROMPT.md,Page renders at /agent-approvals/lead-scoring; score distribution chart; model accuracy metrics; top-scored leads list; factor breakdown per lead; reuses ConfidenceIndicator and ScoreCard components; Lighthouse >=90; verified by: pnpm test,Completed,Page loads <500ms; score data accurate; charts render correctly; reuses existing score components; Lighthouse >=90; test coverage >=90%,7,ARTIFACT:apps/web/src/app/agent-approvals/lead-scoring/page.tsx;ARTIFACT:apps/web/src/components/ai-intelligence/LeadScoringDashboard.tsx;ARTIFACT:apps/web/src/components/ai-intelligence/__tests__/LeadScoringDashboard.test.tsx;EVIDENCE:.specify/sprints/sprint-7/attestations/PG-148/attestation.json,VALIDATE:pnpm test;GATE:lighthouse-gte-90,90/180/360,2026-02-16,2026-02-16,100,"IFC-005:FS,IFC-023:FS,IFC-181:FS",
PG-149,AI Intelligence,Experiments Dashboard at /agent-approvals/experiments - A/B test management experiment results statistical analysis variant comparison,Frontend Dev (STOA-Intelligence),"IFC-025,IFC-181",FILE:apps/api/src/modules/experiment/experiment.router.ts;FILE:apps/ai-worker/src/analytics/statistical-analysis.ts;FILE:apps/web/src/components/sidebar/configs/agent-approvals.ts;FILE:docs/design/UI_DEVELOPMENT_PROMPT.md,Page renders at /agent-approvals/experiments; experiment list with status filters; create/start/stop/complete actions; statistical significance display; variant comparison charts; confidence intervals; verified by: pnpm test,Completed,Page loads <500ms; experiments manageable; statistical results accurate; variant comparison visible; Lighthouse >=90; test coverage >=90%,7,ARTIFACT:apps/web/src/app/agent-approvals/experiments/page.tsx;ARTIFACT:apps/web/src/components/ai-intelligence/ExperimentsDashboard.tsx;ARTIFACT:apps/web/src/components/ai-intelligence/__tests__/ExperimentsDashboard.test.tsx;EVIDENCE:.specify/sprints/sprint-7/attestations/PG-149/context_ack.json,VALIDATE:pnpm test;GATE:lighthouse-gte-90,120/240/480,2026-02-16,2026-02-18,100,"IFC-025:FS,IFC-181:FS",
