Task ID,Section,Description,Owner,Dependencies,Pre-requisites,Definition of Done,Status,KPIs,Target Sprint,Artifacts To Track,Validation Method,Estimate (O/M/P),Planned Start,Planned Finish,Percent Complete,Dependency Types,Cadence
PG-044,Support Pages,Help Search,Support Eng (STOA-Domain),PG-043,FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:Search algorithm;ENV:relevance ranking;FILE:apps/web/src/app/help-center/(list)/page.tsx,"Response <200ms, Lighthouse ≥90, results relevant; artifacts: page.tsx, search-algorithm.tsx; uses shared SearchFilterBar (DRY)",Completed,"Search working, results relevant, filters via shared SearchFilterBar",16,ARTIFACT:apps/web/src/app/help-center/search/page.tsx;ARTIFACT:apps/web/src/components/support/search-algorithm.tsx;EVIDENCE:.specify/sprints/sprint-16/attestations/PG-044/attestation.json;SPEC:.specify/sprints/sprint-16/specifications/PG-044-spec.md;PLAN:.specify/sprints/sprint-16/planning/PG-044-plan.md,GATE:lighthouse-gte-90;VALIDATE:pnpm --filter @intelliflow/web typecheck;VALIDATE:pnpm --filter @intelliflow/web test --run,60/120/240,2026-03-07,2026-03-07,100,PG-043:FS,
PG-045,Support Pages,Help Article,Support Eng (STOA-Domain),PG-043,FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:Article template;ENV:feedback widget;FILE:apps/web/src/app/help-center/(list)/page.tsx,"Response <200ms, Lighthouse ≥90, articles displayed; artifacts: page.tsx, article-renderer.tsx, feedback-widget.tsx",Completed,"Articles rendered, feedback collected, related shown",16,ARTIFACT:apps/web/src/app/help-center/[article]/page.tsx;ARTIFACT:apps/web/src/components/support/article-renderer.tsx;ARTIFACT:apps/web/src/components/support/feedback-widget.tsx;EVIDENCE:.specify/sprints/sprint-16/attestations/PG-045/attestation.json;SPEC:.specify/sprints/sprint-16/specifications/PG-045-spec.md;PLAN:.specify/sprints/sprint-16/planning/PG-045-plan.md,GATE:lighthouse-gte-90;VALIDATE:pnpm --filter @intelliflow/web typecheck;VALIDATE:pnpm --filter @intelliflow/web test --run,60/120/240,2026-03-08,2026-03-08,100,PG-043:FS,
PG-046,Support Pages,Support Tickets,Support Eng (STOA-Domain),IFC-093,FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:Ticket list;ENV:filters;ENV:SLA display;FILE:apps/web/lib/tickets/sla-notifications.test.ts,"Response <200ms, Lighthouse ≥90, tickets listed; artifacts: page.tsx, ticket-list.tsx, sla-display.tsx",Completed,"Tickets listed, filters working, SLA shown",16,ARTIFACT:apps/web/src/app/support/tickets/(list)/page.tsx;ARTIFACT:apps/web/src/components/tickets/ticket-list.tsx;ARTIFACT:apps/web/src/components/tickets/sla-display.tsx;EVIDENCE:.specify/sprints/sprint-16/attestations/PG-046/attestation.json;SPEC:.specify/sprints/sprint-16/specifications/PG-046-spec.md;PLAN:.specify/sprints/sprint-16/planning/PG-046-plan.md,GATE:lighthouse-gte-90;VALIDATE:pnpm --filter @intelliflow/web typecheck;VALIDATE:pnpm --filter @intelliflow/web test --run,90/180/360,2026-03-02,2026-03-02,100,IFC-093:FS,
PG-047,Support Pages,New Ticket,Support Eng (STOA-Domain),PG-046,FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:Ticket form;ENV:category selection;FILE:apps/web/src/app/support/tickets/(list)/page.tsx,"Response <200ms, Lighthouse ≥90, tickets created; artifacts: page.tsx, ticket-form.tsx, file-uploader.tsx",Completed,"Tickets created, categories working, attachments uploaded",16,ARTIFACT:apps/web/src/app/support/tickets/new/page.tsx;ARTIFACT:apps/web/src/components/tickets/ticket-form.tsx;ARTIFACT:apps/web/src/components/tickets/file-uploader.tsx;EVIDENCE:.specify/sprints/sprint-16/attestations/PG-047/attestation.json;SPEC:.specify/sprints/sprint-16/specifications/PG-047-spec.md;PLAN:.specify/sprints/sprint-16/planning/PG-047-plan.md,GATE:lighthouse-gte-90;VALIDATE:pnpm --filter @intelliflow/web typecheck;VALIDATE:pnpm --filter @intelliflow/web test --run,60/120/240,2026-03-08,2026-03-08,100,PG-046:FS,
PG-048,Support Pages,Ticket Detail,Support Eng (STOA-Domain),PG-046,FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:Ticket thread;ENV:status updates;FILE:apps/web/src/app/support/tickets/(list)/page.tsx,"Response <200ms, Lighthouse ≥90, details shown; artifacts: page.tsx, ticket-thread.tsx, status-updater.tsx",Completed,"Details displayed, thread working, updates real-time; V8 coverage: Stmts 95.45% Branches 93.22% Functions 100% Lines 97.67%; 158 tests (48 new + 110 regression); STOA PASS",16,ARTIFACT:apps/web/src/app/support/tickets/[id]/page.tsx;ARTIFACT:apps/web/src/components/tickets/ticket-thread.tsx;ARTIFACT:apps/web/src/components/tickets/status-updater.tsx;EVIDENCE:.specify/sprints/sprint-16/attestations/PG-048/attestation.json;SPEC:.specify/sprints/sprint-16/specifications/PG-048-spec.md;PLAN:.specify/sprints/sprint-16/planning/PG-048-plan.md;ATTESTATION:.specify/sprints/sprint-16/attestations/PG-048/attestation.json,GATE:lighthouse-gte-90;VALIDATE:pnpm --filter @intelliflow/web typecheck;VALIDATE:pnpm --filter @intelliflow/web test --run,60/120/240,2026-03-08,2026-03-08,100,PG-046:FS,
PG-049,Support Pages,Support Chat,Support Eng (STOA-Domain),IFC-036,FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:Chat widget;ENV:agent routing;FILE:artifacts/misc/webhook-test-results.json,"Response <200ms, Lighthouse ≥90, chat functional; artifacts: page.tsx, chat-widget.tsx, agent-router.ts",Backlog,"Chat working, agents connected, messages flowing",22,ARTIFACT:apps/web/src/app/support/chat/page.tsx;ARTIFACT:apps/web/src/components/support/chat-widget.tsx;ARTIFACT:apps/web/src/lib/support/agent-router.ts;EVIDENCE:.specify/sprints/sprint-22/attestations/PG-049/context_ack.json,GATE:lighthouse-gte-90;VALIDATE:pnpm --filter @intelliflow/web typecheck;VALIDATE:pnpm --filter @intelliflow/web test --run,120/240/480,2026-10-18,2026-10-24,0,IFC-036:FS,
PG-050,Legal Pages,Privacy Policy,Legal Counsel (STOA-Foundation),IFC-058,FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;POLICY:Privacy content approved;ENV:versioning ready;FILE:docs/shared/review-checklist.md;FILE:docs/operations/pr-checklist.md;FILE:docs/compliance-and-governance/compliance/gdpr-compliance-checklist.csv,"Response <200ms, Lighthouse ≥90, policy displayed; artifacts: page.tsx, privacy-content.md, consent-tracker.ts",Completed,"Policy published, versions tracked, consent logged",17,ARTIFACT:apps/web/src/app/(public)/privacy/page.tsx;ARTIFACT:docs/shared/privacy-content.md;ARTIFACT:apps/web/src/lib/legal/consent-tracker.ts;EVIDENCE:.specify/sprints/sprint-17/attestations/PG-050/attestation.json,GATE:lighthouse-gte-90;VALIDATE:pnpm --filter @intelliflow/web typecheck;VALIDATE:pnpm --filter @intelliflow/web test --run,60/120/240,2026-08-09,2026-08-11,100,IFC-058:FS,
PG-051,Legal Pages,Terms of Service,Legal Counsel (STOA-Foundation),PG-050,FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;POLICY:Terms approved;ENV:acceptance tracking;FILE:docs/architecture/hex-boundaries.md;FILE:apps/web/src/app/(public)/privacy/page.tsx,"Response <200ms, Lighthouse ≥90, terms displayed; artifacts: page.tsx, terms-content.md, acceptance-tracker.ts",Completed,"Terms published, acceptance tracked, updates notified",17,ARTIFACT:apps/web/src/app/(public)/terms/page.tsx;ARTIFACT:docs/shared/terms-content.md;ARTIFACT:apps/web/src/lib/legal/acceptance-tracker.ts;EVIDENCE:.specify/sprints/sprint-17/attestations/PG-051/attestation.json,GATE:lighthouse-gte-90;VALIDATE:pnpm --filter @intelliflow/web typecheck;VALIDATE:pnpm --filter @intelliflow/web test --run,60/120/240,2026-04-12,2026-08-13,100,PG-050:FS,
PG-052,Legal Pages,Cookie Policy,Legal Counsel (STOA-Foundation),PG-050,FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:Cookie policy written;ENV:banner ready;FILE:apps/web/src/app/(public)/privacy/page.tsx,"Response <200ms, Lighthouse ≥90, policy shown; artifacts: page.tsx, cookie-content.md, cookie-banner.tsx",Completed,"Policy displayed, banner working, preferences saved",17,ARTIFACT:apps/web/src/app/(public)/cookies/page.tsx;ARTIFACT:docs/shared/cookie-content.md;EVIDENCE:.specify/sprints/sprint-17/attestations/PG-052/attestation.json,GATE:lighthouse-gte-90;VALIDATE:pnpm --filter @intelliflow/web typecheck;VALIDATE:pnpm --filter @intelliflow/web test --run,60/120/240,2026-08-12,2026-08-14,100,PG-050:FS,
PG-053,Legal Pages,Data Processing Addendum,Legal Counsel (STOA-Foundation),"PG-050,PG-051",FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:DPA template;ENV:signature process;FILE:docs/architecture/adr/ADR-007-data-governance.md;FILE:docs/shared/review-checklist.md;FILE:docs/operations/pr-checklist.md;FILE:apps/web/src/app/(public)/privacy/page.tsx;FILE:apps/web/src/lib/legal/legal-content-parser.ts,"Response <200ms, Lighthouse ≥90, DPA available; artifacts: page.tsx, dpa-template.pdf, signature-handler.ts",Completed,"DPA downloadable, signatures working, records kept",17,ARTIFACT:apps/web/src/app/(public)/dpa/page.tsx;ARTIFACT:docs/compliance-and-governance/compliance/dpa-template.pdf;ARTIFACT:apps/web/src/lib/legal/signature-handler.ts;EVIDENCE:.specify/sprints/sprint-17/attestations/PG-053/attestation.json,GATE:lighthouse-gte-90;VALIDATE:pnpm --filter @intelliflow/web typecheck;VALIDATE:pnpm --filter @intelliflow/web test --run,90/180/360,2026-04-13,2026-04-13,100,"PG-050:FS,PG-051:FS",
PG-054,Legal Pages,Acceptable Use Policy,Legal Counsel (STOA-Foundation),PG-050,FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:AUP content;ENV:violation process;FILE:apps/web/src/app/(public)/privacy/page.tsx,"Response <200ms, Lighthouse ≥90, AUP displayed; artifacts: page.tsx, aup-content.md, violation-tracker.ts",Completed,"AUP published, violations tracked, enforcement ready",17,ARTIFACT:apps/web/src/app/(public)/aup/page.tsx;ARTIFACT:docs/shared/aup-content.md;ARTIFACT:apps/web/src/lib/legal/violation-tracker.ts;EVIDENCE:.specify/sprints/sprint-17/attestations/PG-054/attestation.json,GATE:lighthouse-gte-90;VALIDATE:pnpm --filter @intelliflow/web typecheck;VALIDATE:pnpm --filter @intelliflow/web test --run,60/120/240,2026-08-15,2026-08-17,100,PG-050:FS,
PG-055,System Pages,404 Not Found,SRE (STOA-Foundation),IFC-076,FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:404 design;ENV:search suggestions;FILE:artifacts/reports/accessibility-audit.json,"Response <200ms, Lighthouse ≥90, suggestions shown; artifacts: page.tsx, search-suggestions.tsx, error-analytics.ts",Completed,"404 page working, search suggested, home linked",17,ARTIFACT:apps/web/src/app/404/page.tsx;ARTIFACT:apps/web/src/components/status/search-suggestions.tsx;ARTIFACT:apps/web/src/lib/status/error-analytics.ts;EVIDENCE:.specify/sprints/sprint-17/attestations/PG-055/attestation.json,GATE:lighthouse-gte-90;VALIDATE:pnpm --filter @intelliflow/web typecheck;VALIDATE:pnpm --filter @intelliflow/web test --run,60/120/240,2026-08-16,2026-08-18,100,IFC-076:FS,
PG-056,System Pages,500 Error,SRE (STOA-Foundation),PG-055,FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:Error page;ENV:incident creation;FILE:apps/web/src/app/404/page.tsx,"Response <200ms, Lighthouse ≥90, errors logged; artifacts: page.tsx, incident-creator.ts, error-notifier.ts",Completed,"Error page shown, incidents created, team notified",17,ARTIFACT:apps/web/src/app/500/page.tsx;ARTIFACT:apps/web/src/lib/status/incident-creator.ts;ARTIFACT:apps/web/src/lib/status/error-notifier.ts;EVIDENCE:.specify/sprints/sprint-17/attestations/PG-056/attestation.json;SPEC:.specify/sprints/sprint-17/specifications/PG-056-spec.md;PLAN:.specify/sprints/sprint-17/planning/PG-056-plan.md,GATE:lighthouse-gte-90;VALIDATE:pnpm --filter @intelliflow/web typecheck;VALIDATE:pnpm --filter @intelliflow/web test --run,60/120/240,2026-08-17,2026-08-19,100,PG-055:FS,
PG-057,System Pages,Maintenance,SRE (STOA-Foundation),PG-055,FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:Maintenance mode;ENV:status updates;FILE:apps/web/src/app/404/page.tsx,"Response <200ms, Lighthouse ≥90, status shown; artifacts: page.tsx, maintenance-mode.ts, status-updater.ts",Completed,"Maintenance page active, updates displayed, ETA shown",17,ARTIFACT:apps/web/src/app/maintenance/page.tsx;ARTIFACT:apps/web/src/lib/status/maintenance-mode.ts;ARTIFACT:apps/web/src/lib/status/status-updater.ts;EVIDENCE:.specify/sprints/sprint-17/attestations/PG-057/attestation.json;SPEC:.specify/sprints/sprint-17/specifications/PG-057-spec.md;PLAN:.specify/sprints/sprint-17/planning/PG-057-plan.md,GATE:lighthouse-gte-90;VALIDATE:pnpm --filter @intelliflow/web typecheck;VALIDATE:pnpm --filter @intelliflow/web test --run,60/120/240,2026-04-13,2026-04-14,100,PG-055:FS,
PG-058,Core CRM,Dashboard,CRM FE+BE (STOA-Foundation),"IFC-089,IFC-091,IFC-095",IMPLEMENTS:FLOW-002;FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;POLICY:KPIs defined;ENV:widgets designed;FILE:apps/api/src/modules/contact/contact.router.ts;FILE:apps/api/src/modules/opportunity/opportunity.router.ts;FILE:tools/scripts/model-evaluation.ipynb,"Response <200ms, Lighthouse ≥90, real-time data; artifacts: page.tsx, kpi-calculator.ts, context_ack.json",Completed,"Dashboard live, KPIs displayed, updates real-time",18,ARTIFACT:apps/web/src/app/dashboard/page.tsx;ARTIFACT:apps/web/src/lib/dashboard/kpi-calculator.ts;EVIDENCE:.specify/sprints/sprint-18/attestations/PG-058/context_ack.json,GATE:lighthouse-gte-90;VALIDATE:pnpm --filter @intelliflow/web typecheck;VALIDATE:pnpm --filter @intelliflow/web test --run,120/240/480,2026-08-23,2026-08-29,0,"IFC-089:FS,IFC-091:FS,IFC-095:FS",
PG-059,Core CRM,Leads List,CRM FE+BE (STOA-Foundation),IFC-089,IMPLEMENTS:FLOW-003;FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:List view;ENV:filters;ENV:bulk actions;FILE:apps/api/src/modules/contact/contact.router.ts,"Response <200ms, Lighthouse ≥90, pagination working; artifacts: page.tsx, lead-list.tsx, bulk-actions.ts",Completed,"Leads listed, filters working, actions functional",18,ARTIFACT:apps/web/src/app/leads/(list)/page.tsx;ARTIFACT:apps/web/src/components/leads/lead-list.tsx;ARTIFACT:apps/web/src/lib/leads/bulk-actions.ts;ARTIFACT:apps/web/src/lib/leads/lead-types.ts;EVIDENCE:.specify/sprints/sprint-18/attestations/PG-059/attestation.json,GATE:lighthouse-gte-90;VALIDATE:pnpm --filter @intelliflow/web typecheck;VALIDATE:pnpm --filter @intelliflow/web test --run,90/180/360,2026-04-19,2026-04-19,100,IFC-089:FS,
PG-060,Core CRM,New Lead,CRM FE+BE (STOA-Foundation),PG-059,FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:Lead form;ENV:validation;ENV:enrichment;FILE:apps/web/src/app/leads/(list)/new/page.tsx,"Response <200ms, Lighthouse ≥90, leads created; artifacts: page.tsx, lead-enrichment.ts",Completed,"Leads created, enrichment working, assignment automated",18,ARTIFACT:apps/web/src/app/leads/(list)/new/page.tsx;ARTIFACT:apps/web/src/lib/leads/lead-enrichment.ts;EVIDENCE:.specify/sprints/sprint-18/attestations/PG-060/context_ack.json,GATE:lighthouse-gte-90;VALIDATE:pnpm --filter @intelliflow/web typecheck;VALIDATE:pnpm --filter @intelliflow/web test --run,60/120/240,2026-08-27,2026-08-31,100,PG-059:FS,
PG-061,Core CRM,Lead Detail,CRM FE+BE (STOA-Foundation),PG-059,FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:Lead 360 view;ENV:timeline;ENV:actions;FILE:apps/web/src/app/(crm)/leads/page.tsx,"Response <200ms, Lighthouse ≥90, details complete; artifacts: page.tsx, lead-detail.tsx, lead-timeline.tsx",Completed,"Details shown, timeline displayed, actions available",18,ARTIFACT:apps/web/src/app/leads/[id]/page.tsx;ARTIFACT:apps/web/src/components/leads/lead-detail.tsx;ARTIFACT:apps/web/src/components/leads/lead-timeline.tsx;EVIDENCE:.specify/sprints/sprint-18/attestations/PG-061/context_ack.json,GATE:lighthouse-gte-90;VALIDATE:pnpm --filter @intelliflow/web typecheck;VALIDATE:pnpm --filter @intelliflow/web test --run,90/180/360,2026-08-28,2026-09-03,0,PG-059:FS,
PG-062,Core CRM,Edit Lead,CRM FE+BE (STOA-Foundation),PG-061,FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:Edit form;ENV:change tracking;FILE:apps/web/src/app/(crm)/leads/[id]/page.tsx,"Response <200ms, Lighthouse ≥90, updates saved; artifacts: page.tsx, lead-editor.tsx, change-tracker.ts",Completed,"Edits working, changes tracked, history maintained",18,ARTIFACT:apps/web/src/app/leads/[id]/edit/page.tsx;ARTIFACT:apps/web/src/components/leads/lead-editor.tsx;ARTIFACT:apps/web/src/lib/leads/change-tracker.ts;EVIDENCE:.specify/sprints/sprint-18/attestations/PG-062/context_ack.json,GATE:lighthouse-gte-90;VALIDATE:pnpm --filter @intelliflow/web typecheck;VALIDATE:pnpm --filter @intelliflow/web test --run,60/120/240,2026-08-30,2026-09-01,0,PG-061:FS,
PG-063,Core CRM,Import Leads,CRM FE+BE (STOA-Foundation),PG-059,FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:CSV import;ENV:mapping;ENV:validation;FILE:apps/web/src/app/(crm)/leads/page.tsx,"Response <200ms, Lighthouse ≥90, imports processed; artifacts: page.tsx, csv-importer.tsx, field-mapper.ts",Completed,"Imports working, mapping functional, validation active",18,ARTIFACT:apps/web/src/app/leads/(list)/import/page.tsx;ARTIFACT:apps/web/src/components/leads/csv-importer.tsx;ARTIFACT:apps/web/src/lib/leads/field-mapper.ts;EVIDENCE:.specify/sprints/sprint-18/attestations/PG-063/context_ack.json,GATE:lighthouse-gte-90;VALIDATE:pnpm --filter @intelliflow/web typecheck;VALIDATE:pnpm --filter @intelliflow/web test --run,90/180/360,2026-09-01,2026-09-05,0,PG-059:FS,
PG-064,Core CRM,Contacts List,CRM FE+BE (STOA-Foundation),IFC-089,FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:Contact list;ENV:search;ENV:segments;FILE:apps/api/src/modules/contact/contact.router.ts;FILE:docs/design/sitemap.md;FILE:docs/design/ui-flow-mapping.md;FILE:docs/design/page-registry.md;FILE:apps/project-tracker/docs/metrics/_global/flows/flow-index.md,"Response <200ms, Lighthouse ≥90, search fast; artifacts: page.tsx, contact-list.tsx, contact-search.ts",Backlog,"Contacts listed, search working, segments functional",19,ARTIFACT:apps/web/src/app/contacts/(list)/page.tsx;ARTIFACT:apps/web/src/components/contacts/contact-list.tsx;ARTIFACT:apps/web/src/lib/contacts/contact-search.ts;EVIDENCE:.specify/sprints/sprint-19/attestations/PG-064/context_ack.json,GATE:lighthouse-gte-90;VALIDATE:pnpm --filter @intelliflow/web typecheck;VALIDATE:pnpm --filter @intelliflow/web test --run,90/180/360,2026-09-06,2026-09-12,0,IFC-089:FS,
PG-065,Core CRM,Contact 360,CRM FE+BE (STOA-Foundation),IFC-090,FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;POLICY:Complete view;ENV:all related data;FILE:artifacts/lighthouse/lighthouse-360-report.html;FILE:docs/design/sitemap.md;FILE:docs/design/ui-flow-mapping.md;FILE:docs/design/page-registry.md;FILE:apps/project-tracker/docs/metrics/_global/flows/flow-index.md,"Response <200ms, Lighthouse ≥90, data complete; artifacts: page.tsx, contact-360.tsx, contact-insights.tsx",Backlog,"360 view complete, all data shown, insights displayed",19,ARTIFACT:apps/web/src/app/contacts/[id]/page.tsx;ARTIFACT:apps/web/src/components/contacts/contact-360.tsx;ARTIFACT:apps/web/src/components/contacts/contact-insights.tsx;EVIDENCE:.specify/sprints/sprint-19/attestations/PG-065/context_ack.json,GATE:lighthouse-gte-90;VALIDATE:pnpm --filter @intelliflow/web typecheck;VALIDATE:pnpm --filter @intelliflow/web test --run,120/240/480,2026-09-08,2026-09-14,0,IFC-090:FS,
PG-066,Core CRM,Edit Contact,CRM FE+BE (STOA-Foundation),PG-065,FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:Contact editor;ENV:merge detection;FILE:apps/web/src/app/(crm)/contacts/[id]/page.tsx;FILE:docs/design/sitemap.md;FILE:docs/design/ui-flow-mapping.md;FILE:docs/design/page-registry.md;FILE:apps/project-tracker/docs/metrics/_global/flows/flow-index.md,"Response <200ms, Lighthouse ≥90, edits saved; artifacts: page.tsx, contact-editor.tsx, duplicate-detector.ts",Backlog,"Edits working, duplicates detected, merge suggested",19,ARTIFACT:apps/web/src/app/contacts/[id]/edit/page.tsx;ARTIFACT:apps/web/src/components/contacts/contact-editor.tsx;ARTIFACT:apps/web/src/lib/contacts/duplicate-detector.ts;EVIDENCE:.specify/sprints/sprint-19/attestations/PG-066/context_ack.json,GATE:lighthouse-gte-90;VALIDATE:pnpm --filter @intelliflow/web typecheck;VALIDATE:pnpm --filter @intelliflow/web test --run,60/120/240,2026-09-10,2026-09-12,0,PG-065:FS,
PG-067,Core CRM,Import Contacts,CRM FE+BE (STOA-Foundation),PG-064,FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:Batch import;ENV:deduplication;FILE:apps/web/src/app/(crm)/contacts/page.tsx;FILE:docs/design/sitemap.md;FILE:docs/design/ui-flow-mapping.md;FILE:docs/design/page-registry.md;FILE:apps/project-tracker/docs/metrics/_global/flows/flow-index.md,"Response <200ms, Lighthouse ≥90, imports clean; artifacts: page.tsx, contact-importer.tsx, deduplicator.ts",Backlog,"Imports working, duplicates handled, data clean",19,ARTIFACT:apps/web/src/app/contacts/(list)/import/page.tsx;ARTIFACT:apps/web/src/components/contacts/contact-importer.tsx;ARTIFACT:apps/web/src/lib/contacts/deduplicator.ts;EVIDENCE:.specify/sprints/sprint-19/attestations/PG-067/context_ack.json,GATE:lighthouse-gte-90;VALIDATE:pnpm --filter @intelliflow/web typecheck;VALIDATE:pnpm --filter @intelliflow/web test --run,90/180/360,2026-09-11,2026-09-15,0,PG-064:FS,
PG-068,Core CRM,Merge Contacts,CRM FE+BE (STOA-Foundation),PG-064,FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:Merge UI;ENV:conflict resolution;FILE:docs/operations/pr-checklist.md;FILE:apps/web/src/app/(crm)/contacts/page.tsx;FILE:docs/design/sitemap.md;FILE:docs/design/ui-flow-mapping.md;FILE:docs/design/page-registry.md;FILE:apps/project-tracker/docs/metrics/_global/flows/flow-index.md,"Response <200ms, Lighthouse ≥90, merges completed; artifacts: page.tsx, merge-wizard.tsx, conflict-resolver.ts",Backlog,"Merges working, conflicts resolved, history preserved",19,ARTIFACT:apps/web/src/app/contacts/(list)/merge/page.tsx;ARTIFACT:apps/web/src/components/contacts/merge-wizard.tsx;ARTIFACT:apps/web/src/lib/contacts/conflict-resolver.ts;EVIDENCE:.specify/sprints/sprint-19/attestations/PG-068/context_ack.json,GATE:lighthouse-gte-90;VALIDATE:pnpm --filter @intelliflow/web typecheck;VALIDATE:pnpm --filter @intelliflow/web test --run,90/180/360,2026-09-13,2026-09-17,0,PG-064:FS,
PG-069,Core CRM,Accounts List,CRM FE+BE (STOA-Foundation),IFC-089,FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:Account hierarchy;ENV:relationships;FILE:apps/api/src/modules/contact/contact.router.ts;FILE:docs/design/sitemap.md;FILE:docs/design/ui-flow-mapping.md;FILE:docs/design/page-registry.md;FILE:apps/project-tracker/docs/metrics/_global/flows/flow-index.md,"Response <200ms, Lighthouse ≥90, hierarchy shown; artifacts: page.tsx, account-list.tsx, hierarchy-view.tsx",Backlog,"Accounts listed, hierarchy displayed, relationships linked",19,ARTIFACT:apps/web/src/app/accounts/(list)/page.tsx;ARTIFACT:apps/web/src/components/accounts/account-list.tsx;ARTIFACT:apps/web/src/components/accounts/hierarchy-view.tsx;EVIDENCE:.specify/sprints/sprint-19/attestations/PG-069/context_ack.json,GATE:lighthouse-gte-90;VALIDATE:pnpm --filter @intelliflow/web typecheck;VALIDATE:pnpm --filter @intelliflow/web test --run,90/180/360,2026-09-14,2026-09-18,0,IFC-089:FS,
PG-070,Core CRM,Account Detail,CRM FE+BE (STOA-Foundation),PG-069,FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:Account 360;ENV:subsidiaries;ENV:contacts;FILE:apps/web/src/app/(crm)/accounts/page.tsx;FILE:docs/design/sitemap.md;FILE:docs/design/ui-flow-mapping.md;FILE:docs/design/page-registry.md;FILE:apps/project-tracker/docs/metrics/_global/flows/flow-index.md,"Response <200ms, Lighthouse ≥90, complete view; artifacts: page.tsx, account-detail.tsx, subsidiary-list.tsx",Backlog,"Details complete, subsidiaries shown, contacts linked",20,ARTIFACT:apps/web/src/app/accounts/[id]/page.tsx;ARTIFACT:apps/web/src/components/accounts/account-detail.tsx;ARTIFACT:apps/web/src/components/accounts/subsidiary-list.tsx;EVIDENCE:.specify/sprints/sprint-20/attestations/PG-070/context_ack.json,GATE:lighthouse-gte-90;VALIDATE:pnpm --filter @intelliflow/web typecheck;VALIDATE:pnpm --filter @intelliflow/web test --run,90/180/360,2026-09-20,2026-09-26,0,PG-069:FS,
PG-071,Core CRM,Edit Account,CRM FE+BE (STOA-Foundation),PG-070,FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:Account editor;ENV:parent selection;FILE:apps/web/src/app/(crm)/accounts/[id]/page.tsx;FILE:docs/design/sitemap.md;FILE:docs/design/ui-flow-mapping.md;FILE:docs/design/page-registry.md;FILE:apps/project-tracker/docs/metrics/_global/flows/flow-index.md,"Response <200ms, Lighthouse ≥90, updates saved; artifacts: page.tsx, account-editor.tsx, parent-selector.tsx",Backlog,"Edits working, hierarchy updated, changes tracked",20,ARTIFACT:apps/web/src/app/accounts/[id]/edit/page.tsx;ARTIFACT:apps/web/src/components/accounts/account-editor.tsx;ARTIFACT:apps/web/src/components/accounts/parent-selector.tsx;EVIDENCE:.specify/sprints/sprint-20/attestations/PG-071/context_ack.json,GATE:lighthouse-gte-90;VALIDATE:pnpm --filter @intelliflow/web typecheck;VALIDATE:pnpm --filter @intelliflow/web test --run,60/120/240,2026-09-22,2026-09-24,0,PG-070:FS,
PG-072,Core CRM,Import Accounts,CRM FE+BE (STOA-Foundation),PG-069,FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:Account import;ENV:hierarchy mapping;FILE:apps/web/src/app/(crm)/accounts/page.tsx;FILE:docs/design/sitemap.md;FILE:docs/design/ui-flow-mapping.md;FILE:docs/design/page-registry.md;FILE:apps/project-tracker/docs/metrics/_global/flows/flow-index.md,"Response <200ms, Lighthouse ≥90, imports structured; artifacts: page.tsx, account-importer.tsx, hierarchy-mapper.ts",Backlog,"Imports working, hierarchy preserved, relationships mapped",20,ARTIFACT:apps/web/src/app/accounts/(list)/import/page.tsx;ARTIFACT:apps/web/src/components/accounts/account-importer.tsx;ARTIFACT:apps/web/src/lib/accounts/hierarchy-mapper.ts;EVIDENCE:.specify/sprints/sprint-20/attestations/PG-072/context_ack.json,GATE:lighthouse-gte-90;VALIDATE:pnpm --filter @intelliflow/web typecheck;VALIDATE:pnpm --filter @intelliflow/web test --run,90/180/360,2026-09-24,2026-09-30,0,PG-069:FS,
