Task ID,Section,Description,Owner,Dependencies,Pre-requisites,Definition of Done,Status,KPIs,Target Sprint,Artifacts To Track,Validation Method,Estimate (O/M/P),Planned Start,Planned Finish,Percent Complete,Dependency Types,Cadence
IFC-001,Validation,PHASE-001: Technical Architecture Spike - Modern Stack,CTO + Tech Lead (STOA-Foundation),IFC-000,FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:Turborepo setup;POLICY:tRPC evaluated;ENV:Supabase account;FILE:docs/architecture/adr/ADR-001-modern-stack.md;FILE:docs/development/tdd-guidelines.md;FILE:docs/shared/review-checklist.md;FILE:docs/architecture/decision-workflow.md;FILE:docs/planning/financial/business-case.md,"Modern stack feasibility proven, ADRs documented; targets: <50ms",Completed,"All components connectable, type-safety validated, latency <50ms",1,ARTIFACT:.specify/sprints/sprint-1/context/IFC-001/hydrated-context.md;SPEC:.specify/sprints/sprint-1/specifications/IFC-001-spec.md;PLAN:.specify/sprints/sprint-1/planning/IFC-001-plan.md;ARTIFACT:docs/architecture/architecture-spike-README.md;ARTIFACT:tools/scripts/benchmarks/performance-test.ts;ARTIFACT:tools/scripts/benchmarks/type-safety-validation.ts;EVIDENCE:.specify/sprints/sprint-1/attestations/IFC-001/context_pack.md;EVIDENCE:.specify/sprints/sprint-1/attestations/IFC-001/attestation.json;ARTIFACT:docs/architecture/adr/ADR-001-modern-stack.md;ARTIFACT:docs/architecture/adr/ADR-001-modern-stack.md;ARTIFACT:artifacts/benchmarks/performance-benchmark.json;ARTIFACT:apps/project-tracker/docs/metrics/_global/flows/FLOW-001.md;ARTIFACT:apps/project-tracker/docs/metrics/_global/phase-validations/PHASE-001-validation.md;ARTIFACT:apps/web/src/**;ARTIFACT:apps/web/lib/**,VALIDATE:pnpm typecheck,120/240/480,2025-12-28,2026-01-02,100,IFC-000:FS,
IFC-002,Validation,PHASE-001: Domain Model Design (DDD),Tech Lead + DA (STOA-Foundation),IFC-000,FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:Prisma installed;POLICY:bounded contexts identified;FILE:docs/architecture/hex-boundaries.md;FILE:docs/planning/DDD-context-map.puml;FILE:packages/db/prisma/schema.prisma;FILE:docs/development/tdd-guidelines.md;FILE:docs/shared/review-checklist.md;FILE:docs/design/token-mapping.md;FILE:docs/company/brand/visual-identity.md;FILE:docs/planning/financial/business-case.md,"DDD model complete, Prisma schema created, Zod validators defined",Completed,"Schema supports all contexts, type-safe models",1,ARTIFACT:packages/db/prisma/schema.prisma;ARTIFACT:docs/planning/DDD-context-map.puml;ARTIFACT:apps/project-tracker/docs/metrics/_global/flows/FLOW-001.md;ARTIFACT:apps/project-tracker/docs/metrics/_global/phase-validations/PHASE-001-validation.md;EVIDENCE:.specify/sprints/sprint-1/attestations/IFC-002/attestation.json,VALIDATE:pnpm typecheck,120/240/480,2025-12-28,2026-01-03,100,IFC-000:FS,
IFC-003,Validation,PHASE-001: tRPC API Foundation,DevOps + Backend Dev (STOA-Automation),IFC-002,FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:Node.js 20;ENV:TypeScript strict mode;FILE:docs/architecture/adr/ADR-001-modern-stack.md;FILE:docs/development/tdd-guidelines.md;FILE:docs/shared/review-checklist.md;FILE:packages/db/prisma/schema.prisma,"tRPC router setup, type-safe endpoints, real-time subscriptions tested; targets: <50ms; output: trpc.ts, router.ts validated",Completed,"End-to-end type safety, <50ms response",1,ARTIFACT:apps/api/src/trpc.ts;ARTIFACT:apps/api/src/shared/e2e-type-safety-test.ts;ARTIFACT:apps/api/src/shared/subscription-demo.ts;ARTIFACT:apps/api/README.md;ARTIFACT:apps/project-tracker/docs/metrics/_global/flows/FLOW-001.md;ARTIFACT:apps/project-tracker/docs/metrics/_global/phase-validations/PHASE-001-validation.md;EVIDENCE:.specify/sprints/sprint-1/attestations/IFC-003/attestation.json,VALIDATE:pnpm test,90/180/360,2026-01-03,2026-01-07,100,IFC-002:FS,
IFC-004,Validation,PHASE-002: Next.js 16.0.10 Lead Capture UI,Frontend Dev + UX (STOA-Domain),IFC-003,"FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:Next.js 16.0.10 setup;ENV:shadcn/ui configured;FILE:docs/architecture/adr/ADR-001-modern-stack.md;FILE:docs/development/tdd-guidelines.md;FILE:docs/shared/review-checklist.md;FILE:docs/company/brand/visual-identity.md;FILE:apps/api/src/trpc.ts;IMPLEMENTS:FLOW-002,FLOW-003","Lead form with tRPC integration, mobile responsive; Next.js 16.0.10 App Router uses Turbopack FS caching and Cache Components; proxy replaces middleware where required; targets: <1s; verified by: pnpm test; gates: lighthouse-gte-90",Completed,"Lighthouse score >90, form submission <1s",2,ARTIFACT:apps/web/src/app/leads/(list)/new/page.tsx;ARTIFACT:artifacts/lighthouse/lighthouse-report.json;ARTIFACT:apps/project-tracker/docs/metrics/_global/flows/FLOW-002.md;ARTIFACT:apps/project-tracker/docs/metrics/_global/flows/FLOW-003.md;EVIDENCE:.specify/sprints/sprint-2/attestations/IFC-004/attestation.json;ARTIFACT:apps/api/src/**,VALIDATE:pnpm test;GATE:lighthouse-gte-90,90/180/360,2026-01-11,2026-01-15,100,IFC-003:FS,
IFC-005,Validation,"FLOW-002, FLOW-011: LangChain AI Scoring Prototype",AI Specialist + Backend Dev (STOA-Intelligence),IFC-004,FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:LangChain setup;ENV:OpenAI API key;ENV:Zod schemas;FILE:docs/development/tdd-guidelines.md;FILE:docs/shared/review-checklist.md;FILE:docs/operations/pr-checklist.md;FILE:apps/web/src/app/leads/(list)/new/page.tsx,"AI scoring pipeline with structured output, confidence scores; targets: <2s; output: scoring.chain.ts, output-schema.zod.ts validated",Completed,"Scoring <2s, structured output validated",2,ARTIFACT:apps/ai-worker/src/chains/scoring.chain.ts;ARTIFACT:apps/ai-worker/src/chains/scoring.chain.test.ts;ARTIFACT:apps/ai-worker/src/config/ai.config.ts;ARTIFACT:apps/ai-worker/src/prompts/index.ts;ARTIFACT:apps/ai-worker/src/prompts/scoring-system.txt;ARTIFACT:apps/ai-worker/src/prompts/scoring-user.txt;ARTIFACT:apps/ai-worker/src/types/index.ts;ARTIFACT:apps/ai-worker/src/utils/cost-tracker.ts;ARTIFACT:apps/ai-worker/src/utils/cost-tracker.test.ts;ARTIFACT:apps/ai-worker/src/utils/logger.ts;ARTIFACT:apps/ai-worker/src/utils/logger.test.ts;ARTIFACT:apps/ai-worker/src/utils/retry.ts;ARTIFACT:apps/ai-worker/src/utils/retry.test.ts;ARTIFACT:apps/ai-worker/src/index.ts;ARTIFACT:apps/ai-worker/src/examples/usage.ts;ARTIFACT:apps/api/src/shared/scoring-output-schema.zod.ts;ARTIFACT:apps/project-tracker/docs/metrics/_global/flows/FLOW-002.md;ARTIFACT:apps/project-tracker/docs/metrics/_global/phase-validations/PHASE-002-validation.md;EVIDENCE:.specify/sprints/sprint-2/attestations/IFC-005/attestation.json,VALIDATE:pnpm --filter @intelliflow/api typecheck;VALIDATE:pnpm --filter @intelliflow/api test --run,120/240/480,2026-01-15,2026-01-20,100,IFC-004:FS,
IFC-006,Validation,PHASE-002: Supabase Integration Test,Backend Dev + DevOps (STOA-Automation),IFC-003,FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:Supabase project created;ENV:auth configured;FILE:docs/architecture/adr/ADR-001-modern-stack.md;FILE:docs/development/tdd-guidelines.md;FILE:docs/shared/review-checklist.md;FILE:apps/api/src/trpc.ts;IMPLEMENTS:FLOW-001,"Auth working, real-time subscriptions, pgvector enabled; artifacts: supabase.ts, auth-flow-test.e2e.ts, vector-search-demo.ts; verified by: pnpm test",Completed,"Auth flow complete, vector search working",3,ARTIFACT:apps/api/src/lib/supabase.ts;ARTIFACT:apps/api/src/shared/auth-flow.test.ts;ARTIFACT:apps/api/src/shared/vector-search.test.ts;ARTIFACT:apps/web/proxy.ts;ARTIFACT:apps/web/src/lib/session.ts;ARTIFACT:apps/api/src/middleware/auth.ts;ARTIFACT:apps/project-tracker/docs/metrics/_global/flows/FLOW-001.md;EVIDENCE:.specify/sprints/sprint-3/attestations/IFC-006/attestation.json,VALIDATE:pnpm test,90/180/360,2026-01-25,2026-01-30,100,IFC-003:FS,
IFC-007,Validation,PHASE-003: Performance Benchmarks - Modern Stack,Performance Eng + DevOps (STOA-Quality),"IFC-004,IFC-005",FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:k6/Vitest setup;POLICY:metrics defined;FILE:docs/architecture/adr/ADR-001-modern-stack.md;FILE:docs/development/tdd-guidelines.md;FILE:docs/shared/review-checklist.md;FILE:apps/web/src/app/leads/(list)/new/page.tsx;FILE:apps/ai-worker/src/chains/scoring.chain.ts,"Baseline with tRPC, Vercel Edge, Railway documented; targets: <100ms; verified by: pnpm test; gates: p99-latency-check",Completed,"1000 concurrent users, p99 <100ms",3,ARTIFACT:tools/scripts/k6/load-test.js;ARTIFACT:artifacts/benchmarks/performance-report.html;ARTIFACT:infra/monitoring/grafana-dashboard.json;ARTIFACT:artifacts/metrics/baseline-metrics.csv;ARTIFACT:apps/ai-worker/src/scripts/benchmark.ts;ARTIFACT:apps/project-tracker/docs/metrics/_global/flows/FLOW-003.md;ARTIFACT:apps/project-tracker/docs/metrics/_global/phase-validations/PHASE-003-validation.md;EVIDENCE:.specify/sprints/sprint-3/attestations/IFC-007/attestation.json,VALIDATE:pnpm test;GATE:p99-latency-check,90/180/360,2026-01-25,2026-02-01,100,"IFC-004:FS,IFC-005:FS",
IFC-008,Validation,PHASE-003: Security Assessment - OWASP + ISO 42001 Prep,Security Eng + CTO (STOA-Security),IFC-001,FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;POLICY:OWASP checklist;POLICY:ISO 42001 requirements mapped;FILE:docs/security/zero-trust-design.md;FILE:docs/security/owasp-checklist.md;FILE:docs/development/tdd-guidelines.md;FILE:docs/shared/review-checklist.md;FILE:docs/operations/pr-checklist.md;FILE:docs/architecture/adr/ADR-001-modern-stack.md,"Security review with AI governance considerations; artifacts: compliance-report.md, owasp-checklist.md, iso42001-gap-analysis.md; gates: security-scan-pass; 0 critical vulnerabilities, all controls verified",Completed,"0 critical vulnerabilities, AI compliance roadmap",2,ARTIFACT:docs/compliance-and-governance/compliance/compliance-report.md;ARTIFACT:docs/security/owasp-checklist.md;ARTIFACT:docs/planning/iso42001-gap-analysis.md;ARTIFACT:artifacts/reports/zap-scan-report.json;ARTIFACT:apps/project-tracker/docs/metrics/_global/flows/FLOW-003.md;ARTIFACT:apps/project-tracker/docs/metrics/_global/phase-validations/PHASE-003-validation.md;ARTIFACT:docs/architecture/architecture-spike-README.md;ARTIFACT:tools/scripts/benchmarks/performance-test.ts;ARTIFACT:tools/scripts/benchmarks/type-safety-validation.ts;EVIDENCE:.specify/sprints/sprint-2/attestations/IFC-008/attestation.json,GATE:security-scan-pass,120/240/480,2026-01-11,2026-01-18,100,IFC-001:FS,
IFC-009,Validation,"PHASE-002: Team Capability Assessment - Modern Stack (Next.js 16.0.10 App Router, Turbopack FS caching, Cache Components, proxy replacing middleware)",PM + Tech Lead (STOA-Foundation),"IFC-001,IFC-005",FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:Skills matrix for tRPC/Next.js/LangChain;FILE:docs/architecture/adr/ADR-001-modern-stack.md;FILE:docs/development/tdd-guidelines.md;FILE:docs/shared/review-checklist.md;FILE:docs/operations/quality-gates.md;FILE:docs/operations/pr-checklist.md;FILE:apps/ai-worker/src/chains/scoring.chain.ts,"Team readiness evaluated, training plan created; artifacts: team-skills-matrix.csv, training-plan.md, competency-test-results.csv; targets: >=80%",Completed,80% team confident with new stack,4,ARTIFACT:docs/training/team-skills-matrix.csv;ARTIFACT:docs/planning/training-plan.md;ARTIFACT:artifacts/reports/competency-test-results.csv;ARTIFACT:artifacts/reports/confidence-survey.md;ARTIFACT:apps/project-tracker/docs/metrics/_global/flows/FLOW-002.md;ARTIFACT:apps/project-tracker/docs/metrics/_global/phase-validations/PHASE-002-validation.md;EVIDENCE:.specify/sprints/sprint-4/attestations/IFC-009/attestation.json,VALIDATE:pnpm typecheck,60/120/240,2026-02-08,2026-02-12,100,"IFC-001:FS,IFC-005:FS",
IFC-010,Decision Gate,PHASE-001: Phase 1 Go/No-Go Decision,CEO + Leadership (STOA-Leadership),"IFC-001,IFC-002,IFC-003,IFC-004,IFC-005,IFC-006,IFC-007,IFC-008,IFC-009,IFC-089,IFC-098,IFC-112",FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;POLICY:All validation tasks complete;ENV:risks assessed;FILE:docs/operations/quality-gates.md;FILE:docs/architecture/decision-workflow.md;FILE:docs/architecture/adr/ADR-001-modern-stack.md;FILE:packages/db/prisma/schema.prisma;FILE:apps/api/src/trpc.ts;FILE:apps/web/src/app/leads/(list)/new/page.tsx;FILE:apps/ai-worker/src/chains/scoring.chain.ts;FILE:apps/api/src/lib/supabase.ts;FILE:tools/scripts/k6/load-test.js;FILE:docs/compliance-and-governance/compliance/compliance-report.md;FILE:docs/training/team-skills-matrix.csv;FILE:apps/api/src/modules/contact/contact.router.ts;FILE:packages/db/prisma/schema-audit.prisma;FILE:artifacts/metrics/blue-green-metrics.csv,"Decision made: proceed with modern stack or pivot; artifacts: decision-gate-1.md, risk-assessment.csv, go-decision-minutes.md",Completed,"Clear decision, modern stack validated",6,ARTIFACT:docs/planning/decision-gate-1.md;ARTIFACT:docs/compliance-and-governance/governance/risk-assessment.csv;ARTIFACT:docs/planning/gate-2/go-decision-minutes.md;ARTIFACT:docs/planning/financial/budget-approval.md;EVIDENCE:.specify/sprints/sprint-6/attestations/IFC-010/attestation.json,VALIDATE:pnpm lint,60/120/180,2026-03-08,2026-03-10,100,"IFC-001:FS,IFC-002:FS,IFC-003:FS,IFC-004:FS,IFC-005:FS,IFC-006:FS,IFC-007:FS,IFC-008:FS,IFC-009:FS,IFC-089:FS,IFC-098:FS,IFC-112:FS",
IFC-011,Parallel Track,PHASE-002: Supabase Free Tier Optimization,DevOps + PM (STOA-Automation),IFC-000,FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:Supabase account;ENV:usage limits understood;FILE:docs/architecture/adr/ADR-001-modern-stack.md;FILE:docs/planning/financial/business-case.md,"Free tier maximized, upgrade path documented",Completed,"All free features utilized, costs projected",3,ARTIFACT:docs/planning/financial/supabase-usage-report.json;ARTIFACT:docs/planning/financial/cost-projection.json;ARTIFACT:docs/shared/optimization-guide.md;ARTIFACT:infra/monitoring/upgrade-triggers.yaml;ARTIFACT:apps/project-tracker/docs/metrics/_global/flows/FLOW-002.md;ARTIFACT:apps/project-tracker/docs/metrics/_global/phase-validations/PHASE-002-validation.md;EVIDENCE:.specify/sprints/sprint-3/attestations/IFC-011/attestation.json,VALIDATE:pnpm typecheck,45/90/180,2026-01-25,2026-01-28,100,IFC-000:FS,
IFC-012,MVP Week 1,PHASE-002: Turborepo Monorepo Setup,Tech Lead + Backend Dev (STOA-Domain),IFC-010,FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:Node.js 20;ENV:pnpm installed;FILE:docs/architecture/adr/ADR-001-modern-stack.md;FILE:docs/architecture/repo-layout.md;FILE:docs/planning/decision-gate-1.md,"Monorepo with apps/, packages/, shared configs; targets: <3min; verified by: pnpm build",Completed,"Build caching working, <3min builds",6,ARTIFACT:turbo.json;ARTIFACT:.github/workflows/ci.yml;ARTIFACT:infra/monitoring/pnpm-workspace.yaml;EVIDENCE:.specify/sprints/sprint-6/attestations/IFC-012/attestation.json,VALIDATE:pnpm build,60/120/240,2026-03-08,2026-03-11,100,IFC-010:FS,
IFC-013,MVP Week 1,PHASE-002: tRPC Router Implementation,Backend Dev + Tech Lead (STOA-Domain),IFC-012,FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:Turborepo ready;ENV:TypeScript configured;FILE:docs/architecture/adr/ADR-001-modern-stack.md;FILE:docs/operations/engineering-playbook.md;FILE:turbo.json,"Lead CRUD with tRPC, Zod validation, type-safe client; artifacts: leads.router.ts, context_ack.json; targets: >=100%, <50ms",Completed,"100% type coverage, API response <50ms",6,ARTIFACT:apps/api/src/modules/lead/lead.router.ts;ARTIFACT:apps/project-tracker/docs/metrics/_global/flows/FLOW-002.md;ARTIFACT:apps/project-tracker/docs/metrics/_global/phase-validations/PHASE-002-validation.md;EVIDENCE:.specify/sprints/sprint-6/attestations/IFC-013/attestation.json,VALIDATE:pnpm --filter @intelliflow/api typecheck;VALIDATE:pnpm --filter @intelliflow/api test --run,90/180/360,2026-03-11,2026-03-15,100,IFC-012:FS,
IFC-014,MVP Week 1,PHASE-002: Next.js 16.0.10 App Router UI,Frontend Dev + UX (STOA-Domain),IFC-013,FILE:docs/design/page-registry.md;FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:shadcn/ui setup;ENV:Tailwind configured;FILE:docs/architecture/adr/ADR-001-modern-stack.md;FILE:docs/company/brand/visual-identity.md;FILE:docs/company/brand/style-guide.md;FILE:docs/company/brand/dos-and-donts.md;FILE:docs/company/brand/accessibility-patterns.md;FILE:apps/api/src/modules/lead/lead.router.ts,"Lead management UI with RSC, optimistic updates; Next.js 16.0.10 App Router uses Turbopack FS caching and Cache Components; proxy replaces middleware where required; targets: >=100%",Completed,"Core Web Vitals green, accessibility 100%",6,ARTIFACT:artifacts/benchmarks/web-vitals-report.json;ARTIFACT:artifacts/reports/axe-audit-results.json;ARTIFACT:apps/project-tracker/docs/metrics/_global/flows/FLOW-002.md;ARTIFACT:apps/project-tracker/docs/metrics/_global/phase-validations/PHASE-002-validation.md;EVIDENCE:.specify/sprints/sprint-6/attestations/IFC-014/attestation.json,VALIDATE:pnpm --filter @intelliflow/web typecheck;VALIDATE:pnpm --filter @intelliflow/web test --run,90/180/360,2026-03-22,2026-03-27,100,IFC-013:FS,
IFC-015,MVP Week 1,PHASE-002: BullMQ Job Queue Setup,Backend Dev + DevOps (STOA-Automation),IFC-013,FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:Redis configured;ENV:BullMQ installed;FILE:apps/api/src/modules/lead/lead.router.ts,"Async job processing for AI scoring, retry logic; artifacts: bull-board-screenshot.png, job-metrics.json, context_ack.json; verified by: pnpm test",Completed,"Jobs processing reliably, dashboard active",6,ARTIFACT:artifacts/metrics/job-metrics.json;ARTIFACT:packages/platform/src/**;ARTIFACT:packages/platform/src/queues/retry-strategy.ts;EVIDENCE:.specify/sprints/sprint-6/attestations/IFC-015/attestation.json,VALIDATE:pnpm test,90/180/360,2026-03-22,2026-03-28,100,IFC-013:FS,
IFC-016,MVP Week 1,PHASE-002: Real-time Subscriptions,Frontend Dev + Backend Dev (STOA-Domain),IFC-014,FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:tRPC subscriptions;ENV:Supabase realtime;FILE:artifacts/benchmarks/web-vitals-report.json,"Live updates for lead scores and activities; P95 latency 60ms; 27 tests passing; artifacts: use-subscription.ts, websocket-test-results.json; verified by: pnpm test; gates: latency-check PASSED",Completed,"<100ms latency (60ms actual), connection stable",6,ARTIFACT:apps/web/src/hooks/use-trpc-subscriptions.ts;ARTIFACT:apps/web/src/hooks/__tests__/use-trpc-subscriptions.test.ts;ARTIFACT:artifacts/reports/websocket-test-results.json;EVIDENCE:.specify/sprints/sprint-6/attestations/IFC-016/attestation.json,VALIDATE:pnpm test;GATE:latency-check,60/120/240,2026-03-27,2026-03-30,100,IFC-014:FS,
IFC-017,MVP Week 1,PHASE-002: Prisma + Supabase Data Layer,Backend Dev + DA (STOA-Domain),"IFC-012,IFC-013",FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;POLICY:Prisma schema defined;ENV:migrations ready;FILE:docs/architecture/adr/ADR-001-modern-stack.md;FILE:docs/architecture/adr/ADR-007-data-governance.md;FILE:packages/db/prisma/schema.prisma;FILE:docs/shared/review-checklist.md;FILE:docs/operations/pr-checklist.md;FILE:turbo.json;FILE:apps/api/src/modules/lead/lead.router.ts,"Type-safe database queries, pgvector configured; targets: <20ms, zero errors",Completed,"Zero data loss, queries <20ms",6,ARTIFACT:packages/db/src/client.ts;ARTIFACT:tools/scripts/pgvector-test.sql;ARTIFACT:apps/project-tracker/docs/metrics/_global/flows/FLOW-002.md;ARTIFACT:apps/project-tracker/docs/metrics/_global/phase-validations/PHASE-002-validation.md;EVIDENCE:.specify/sprints/sprint-6/attestations/IFC-017/attestation.json,VALIDATE:pnpm --filter @intelliflow/api typecheck;VALIDATE:pnpm --filter @intelliflow/api test --run,90/180/360,2026-03-11,2026-03-17,100,"IFC-012:FS,IFC-013:FS",
IFC-018,MVP Week 1,PHASE-002: Vitest Testing Suite,QA + Whole Team (STOA-Quality),"IFC-014,IFC-015,IFC-016",FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:Vitest configured;ENV:coverage tools ready;FILE:docs/development/tdd-guidelines.md;FILE:docs/company/brand/visual-identity.md;FILE:artifacts/benchmarks/web-vitals-report.json;FILE:artifacts/misc/bull-board-screenshot.png;FILE:apps/web/src/hooks/use-trpc-subscriptions.ts,"157 test files, 4711 tests passing; coverage thresholds: 90% statements, 80% branches; gates: coverage-gte-80 PASSED, coverage-gte-90 PASSED",Completed,"All critical paths tested (4711 tests), CI green",6,ARTIFACT:vitest.config.ts;ARTIFACT:artifacts/test-results/test-report.html;ARTIFACT:artifacts/reports/ci-test-results.xml;EVIDENCE:.specify/sprints/sprint-6/attestations/IFC-018/attestation.json,VALIDATE:pnpm test;GATE:coverage-gte-80;GATE:coverage-gte-90,90/180/360,2026-03-30,2026-04-04,100,"IFC-014:FS,IFC-015:FS,IFC-016:FS",
IFC-019,Investment Gate,PHASE-001: Gate 1 Review - £500 Investment,CFO + CEO (STOA-Leadership),IFC-018,FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:Week 1 metrics collected;ENV:POC results analyzed;FILE:docs/shared/review-checklist.md;FILE:docs/operations/quality-gates.md;FILE:apps/api/vitest.config.ts,"Continue/pivot decision based on MVP success; artifacts: investment-gate-1-deck.md, week-1-metrics.csv, roi-projection.md, cfo-approval.md",Completed,"ROI projection validated, budget approved",6,SPEC:.specify/sprints/sprint-6/specifications/IFC-019-spec.md;PLAN:.specify/sprints/sprint-6/planning/IFC-019-plan.md;ARTIFACT:docs/planning/investment-gate-1-deck.md;ARTIFACT:docs/planning/financial/roi-projection.md;ARTIFACT:docs/planning/cfo-approval.md;EVIDENCE:.specify/sprints/sprint-6/attestations/IFC-019/attestation.json,VALIDATE:pnpm lint,60/120/180,2026-04-05,2026-04-07,100,IFC-018:FS,
IFC-020,Intelligence,PHASE-011: LangChain Pipeline Design,AI Specialist + Data Scientist (STOA-Intelligence),IFC-019,FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:LangChain patterns researched;ENV:prompts tested;FILE:docs/operations/quality-gates.md;FILE:docs/design/token-mapping.md;FILE:docs/company/brand/visual-identity.md;FILE:docs/planning/investment-gate-1-deck.md,"Modular AI pipeline with memory (Zep), tools defined; artifacts: ai-architecture.md, langchain-flow-diagram.mermaid, context_ack.json; RetrievalService must return actual pgvector search results, not null fallback to FTS",Completed,"Pipeline architecture documented, extensible",6,ARTIFACT:docs/architecture/ai-architecture.md;ARTIFACT:docs/architecture/diagrams/langchain-flow-diagram.mermaid;EVIDENCE:.specify/sprints/sprint-6/attestations/IFC-020/attestation.json,GATE:no-null-fallback;VALIDATE:pnpm typecheck,120/240/480,2026-05-31,2026-06-06,100,IFC-019:FS,
IFC-021,Intelligence,PHASE-011: CrewAI Agent Framework,Backend Dev + AI Specialist (STOA-Intelligence),IFC-020,FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:CrewAI setup;POLICY:agent roles defined;FILE:docs/architecture/adr/ADR-006-agent-tools.md;FILE:docs/architecture/ai-architecture.md,"Lead qualifier, email writer, follow-up agents; artifacts: crew-config.yaml, agent-interaction-logs.json, orchestration.test.ts; verified by: pnpm test",Completed,"Agents cooperating, tasks orchestrated",6,ARTIFACT:infra/monitoring/crew-config.yaml;ARTIFACT:apps/api/src/agent/orchestration.test.ts;EVIDENCE:.specify/sprints/sprint-6/attestations/IFC-021/attestation.json,VALIDATE:pnpm test,90/180/360,2026-06-14,2026-06-20,100,IFC-020:FS,
IFC-022,Intelligence,PHASE-011: Structured AI Output Implementation,AI Specialist + Backend Dev (STOA-Intelligence),IFC-021,FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:Zod schemas for AI outputs;ENV:validation ready;FILE:docs/architecture/repo-layout.md;FILE:docs/operations/engineering-playbook.md;FILE:infra/monitoring/crew-config.yaml,"AI responses validated, confidence scores included; artifacts: output-validation.test.ts, confidence-calibration.json, context_ack.json; targets: >=100%",Completed,"100% structured outputs, type-safe",6,ARTIFACT:apps/api/src/shared/output-validation.test.ts;ARTIFACT:artifacts/reports/confidence-calibration.json;EVIDENCE:.specify/sprints/sprint-13/attestations/IFC-022/context_ack.json,VALIDATE:pnpm --filter @intelliflow/api typecheck;VALIDATE:pnpm --filter @intelliflow/api test --run,60/120/240,2026-06-17,2026-06-21,100,IFC-021:FS,
IFC-023,Intelligence,PHASE-011: AI Explainability UI,Frontend Dev + UX (STOA-Domain),IFC-022,FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;POLICY:Scoring factors defined;ENV:UI patterns researched;FILE:docs/company/brand/visual-identity.md;FILE:apps/api/src/shared/output-validation.test.ts,"Score explanations visible, factors breakdown shown; artifacts: user-test-results.pdf, context_ack.json",Completed,"Users understand AI decisions, trust >4/5",6,ARTIFACT:packages/ui/src/components/score/ScoreCard.tsx;ARTIFACT:packages/ui/src/components/score/ScoreFactorList.tsx;ARTIFACT:packages/ui/src/components/score/ScoreFactor.tsx;ARTIFACT:packages/ui/src/components/score/ConfidenceIndicator.tsx;ARTIFACT:packages/ui/src/components/score/ModelInfo.tsx;ARTIFACT:packages/ui/src/components/score/ScoreBadge.tsx;ARTIFACT:packages/ui/__tests__/score-card.test.tsx;EVIDENCE:.specify/sprints/sprint-13/attestations/IFC-023/context_ack.json,VALIDATE:pnpm --filter @intelliflow/web typecheck;VALIDATE:pnpm --filter @intelliflow/web test --run,90/180/360,2026-06-20,2026-06-25,100,IFC-022:FS,
IFC-024,Intelligence,PHASE-011: Human-in-the-Loop Feedback,Full Stack Dev (STOA-Foundation),IFC-023,FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:Feedback UI designed;ENV:learning pipeline ready;FILE:artifacts/reports/user-test-results.md,"Score adjustments tracked, model improvement loop; artifacts: feedback-analytics.json, context_ack.json",Completed,"All feedback captured, model updating",14,ARTIFACT:artifacts/reports/feedback-analytics.json;EVIDENCE:.specify/sprints/sprint-14/attestations/IFC-024/attestation.json,VALIDATE:pnpm typecheck,60/120/240,2026-06-28,2026-07-02,100,IFC-023:FS,
